DeletionFlag,StreetName,Address,ZipCode,X_COORD,Y_COORD
,WOODLAND PL,41,06902,-73.53643179,41.04165612
,IRVING AVE,18,06902,-73.55375031,41.04154726
,CARTER DR,52,06902,-73.51556949,41.04175381
,ORCHARD ST,32,06902,-73.54908382,41.04156133
,CARTER DR,59,06902,-73.51617792,41.04174692
,DAVENPORT ST,59,06902,-73.54696428,41.04158885
,KENILWORTH DR W,43,06902,-73.51241815,41.04175016
,E WALNUT ST,28,06902,-73.53713823,41.04151311
,GREENWICH AVE,291,06902,-73.54800471,41.04157611
,SEAVIEW AVE,43,06902,-73.52362587,41.04151596
,KENILWORTH DR W,46,06902,-73.51185824,41.04173768
,VASSAR AVE,19,06902,-73.55236807,41.04148751
,GREENWICH AVE,290,06902,-73.54753055,41.04153664
,KENILWORTH DR E,38,06902,-73.51000644,41.04167883
,WILLOWBROOK AVE,211,06902,-73.51495791,41.04163039
,BEACH VIEW DR,21,06902,-73.51149531,41.04170202
,FAIRFIELD AVE,297,06902,-73.55195077,41.04144701
,WILLOWBROOK AVE,212,06902,-73.5142984,41.04164326
,E WALNUT ST,30,06902,-73.53701654,41.04143921
,TUPPER DR,69,06902,-73.51714439,41.04162696
,ORCHARD ST,35,06902,-73.54948724,41.04144592
,WOODLAND PL,45,06902,-73.53614103,41.04151107
,IRVING AVE,12,06902,-73.55381172,41.0414096
,GREENWICH AVE,296,06902,-73.54751695,41.04144358
,DAVENPORT ST,65,06902,-73.54693559,41.04140979
,ORCHARD ST,36,06902,-73.5490936,41.04141631
,VASSAR AVE,16,06902,-73.55288752,41.04138917
,SOUNDVIEW DR,53,06902,-73.51367323,41.04156733
,BEACH VIEW DR,22,06902,-73.51094284,41.04160201
,ELMCROFT RD,9,06902,-73.53663353,41.04141156
,WALLACKS DR,40,06902,-73.50724048,41.0414662
,E WALNUT ST,13,06902,-73.53781513,41.04145252
,TUPPER DR,64,06902,-73.51654488,41.04156201
,KENILWORTH DR W,49,06902,-73.5124287,41.04156587
,GREENWICH AVE,295,06902,-73.54848022,41.04137818
,WOODLAND PL,55,06902,-73.53605418,41.04122408
,VASSAR AVE,17,06902,-73.55238705,41.04135392
,CARTER DR,54,06902,-73.51558195,41.0415673
,SELLECK ST,328,06902,-73.5605906,41.04090428
,KENILWORTH DR E,43,06902,-73.51061748,41.04157145
,SELLECK ST,288,06902,-73.55967462,41.04129789
,SELLECK ST,284,06902,-73.55949409,41.04128322
,FAIRFIELD AVE,301,06902,-73.55197108,41.04131101
,CARTER DR,65,06902,-73.51621484,41.04146461
,SELLECK ST,282,06902,-73.55931694,41.04124845
,E WALNUT ST,17,06902,-73.53764035,41.04139174
,SELLECK ST,163,06902,-73.55414706,41.04113266
,GREENWICH AVE,300,06902,-73.54744327,41.04131387
,SELLECK ST,159,06902,-73.55394949,41.04111416
,SELLECK ST,145,06902,-73.55329165,41.04112473
,ORCHARD ST,41,06902,-73.54949572,41.04127609
,ELMCROFT RD,11,06902,-73.53671794,41.04129073
,SELLECK ST,155,06902,-73.55375895,41.04109526
,KENILWORTH DR W,54,06902,-73.51182073,41.04147427
,E WALNUT ST,21,06902,-73.53751901,41.0413442
,ELMCROFT RD,8,06902,-73.53627982,41.04129312
,VASSAR AVE,12,06902,-73.55303826,41.04126319
,ORCHARD ST,40,06902,-73.54910213,41.0412984
,SOUNDVIEW DR,58,06902,-73.51306703,41.04142841
,WILLOWBROOK AVE,218,06902,-73.51430481,41.04142977
,BEACH VIEW DR,29,06902,-73.51151562,41.04144166
,HARBOR DR,21,06902,-73.52893445,41.04101234
,GREENWICH AVE,303,06902,-73.54793711,41.04124779
,VASSAR AVE,13,06902,-73.55240686,41.04121363
,SEAVIEW AVE,61,06902,-73.5233676,41.04080918
,BROWN HOUSE RD,80,06902,-73.56210821,41.04036741
,TUPPER DR,71,06902,-73.51712761,41.04137525
,KENILWORTH DR E,48,06902,-73.51006365,41.04139592
,REMINGTON ST,16,06902,-73.53799948,41.04104844
,FAIRFIELD AVE,303,06902,-73.55210567,41.04118333
,E WALNUT ST,25,06902,-73.53730349,41.04123834
,ORCHARD ST,42,06902,-73.54886672,41.04121325
,DAVENPORT ST,71,06902,-73.54690176,41.04119971
,BEACH VIEW DR,30,06902,-73.51100826,41.04139632
,WILLOWBROOK AVE,221,06902,-73.51498771,41.04137383
,CARTER DR,68,06902,-73.51568993,41.04136145
,GREENWICH AVE,306,06902,-73.54739559,41.04121119
,FAIRFIELD AVE,300,06902,-73.55156254,41.04101835
,KENILWORTH DR W,55,06902,-73.51230836,41.0413261
,SOUNDVIEW DR,61,06902,-73.51370607,41.04129419
,ORCHARD ST,44,06902,-73.54914382,41.0411726
,REMINGTON ST,20,06902,-73.5378327,41.04100627
,KENILWORTH DR E,51,06902,-73.5106603,41.04133735
,SELLECK ST,0,06902,-73.55303712,41.04104349
,ORCHARD ST,47,06902,-73.54952815,41.04108753
,E WALNUT ST,29,06902,-73.537176,41.04118388
,SELLECK ST,137,06902,-73.55285515,41.04091131
,GREENWICH AVE,305,06902,-73.54833205,41.04110849
,TUPPER DR,80,06902,-73.51633984,41.04125944
,SEAVIEW AVE,70,06902,-73.52233387,41.04091077
,SELLECK ST,127,06902,-73.55254788,41.04090203
,SELLECK ST,123,06902,-73.55237074,41.04088647
,OUTLOOK ST,10,06902,-73.55974404,41.04097307
,SELLECK ST,119,06902,-73.55219474,41.04087107
,GREENWICH AVE,308,06902,-73.54741132,41.04103268
,ORCHARD ST,48,06902,-73.54891339,41.04104567
,E WALNUT ST,33,06902,-73.53702195,41.04111318
,DAVENPORT ST,69,06902,-73.54689695,41.04100899
,WILLOWBROOK AVE,226,06902,-73.51428001,41.04123105
,TUPPER DR,75,06902,-73.51698824,41.04117892
,WASHINGTON BLVD,101,06902,-73.54181612,41.04062431
,WILLOWBROOK AVE,225,06902,-73.51509366,41.0412103
,CARTER DR,74,06902,-73.51574539,41.04116381
,BEACH VIEW DR,35,06902,-73.51161639,41.04120774
,ORCHARD ST,53,06902,-73.54954554,41.0409349
,SOUNDVIEW DR,64,06902,-73.51310237,41.04115594
,GREENWICH AVE,311,06902,-73.54818678,41.04099086
,REMINGTON ST,26,06902,-73.53758549,41.04090084
,SELLECK ST,184,06902,-73.55505121,41.04081505
,ELMCROFT RD,18,06902,-73.53637495,41.0409996
,BEACH VIEW DR,38,06902,-73.5110537,41.04115381
,KENILWORTH DR E,56,06902,-73.51012213,41.04110631
,KENILWORTH DR W,61,06902,-73.51229933,41.0411178
,SELLECK ST,170,06902,-73.55455717,41.04062057
,KENILWORTH DR E,57,06902,-73.51071412,41.04109254
,ORCHARD ST,52,06902,-73.54903382,41.0409076
,ELMCROFT RD,29,06902,-73.53695689,41.04085849
,REMINGTON ST,30,06902,-73.53738681,41.04081703
,SOUNDVIEW DR,69,06902,-73.51373888,41.0410195
,GREENWICH AVE,315,06902,-73.54842672,41.04084151
,TUPPER DR,77,06902,-73.5167876,41.04099432
,SELLECK ST,164,06902,-73.55424592,41.04079214
,SELLECK ST,160,06902,-73.55406505,41.0407682
,ORCHARD ST,57,06902,-73.54956421,41.0407749
,GREENWICH AVE,312,06902,-73.54757626,41.04084454
,SELLECK ST,158,06902,-73.55388691,41.04074509
,BEACH VIEW DR,39,06902,-73.51162907,41.041032
,WILLOWBROOK AVE,232,06902,-73.51430505,41.04100857
,ORCHARD ST,56,06902,-73.54915803,41.04077647
,CARTER DR,80,06902,-73.51571486,41.04095984
,SELLECK ST,152,06902,-73.55353833,41.0407112
,SELLECK ST,144,06902,-73.55333383,41.04062988
,ELMCROFT RD,31,06902,-73.53702629,41.04074507
,SELLECK ST,140,06902,-73.55315117,41.04059866
,ELMCROFT RD,30,06902,-73.53660099,41.0405706
,TUPPER DR,85,06902,-73.51654117,41.0408457
,SOUNDVIEW DR,72,06902,-73.51313706,41.0408857
,KENILWORTH DR W,69,06902,-73.51230089,41.040925
,GREENWICH AVE,318,06902,-73.54765213,41.0407534
,SELLECK ST,35,06902,-73.54856003,41.04052149
,BEACH VIEW DR,44,06902,-73.51101074,41.04091383
,WILLOWBROOK AVE,235,06902,-73.51505775,41.04077398
,ORCHARD ST,63,06902,-73.54957915,41.04064476
,SELLECK ST,124,06902,-73.55277564,41.04061537
,GREENWICH AVE,319,06902,-73.5482085,41.04067115
,SELLECK ST,122,06902,-73.5526539,41.0399631
,SELLECK ST,49,06902,-73.54923225,41.04060721
,SELLECK ST,47,06902,-73.54908076,41.04059489
,KENILWORTH DR W,74,06902,-73.51179942,41.04079203
,SELLECK ST,43,06902,-73.54891338,41.04058131
,SELLECK ST,120,06902,-73.55233126,41.04046213
,KENILWORTH DR E,64,06902,-73.51017541,41.04083595
,TUPPER DR,97,06902,-73.51632013,41.04067534
,DURANT ST,17,06902,-73.55511262,41.04054353
,KENILWORTH DR W,88,06902,-73.51154044,41.04072113
,WEST AVE,393,06902,-73.55944573,41.0404136
,SOUNDVIEW DR,77,06902,-73.5137717,41.04074499
,WILLOWBROOK AVE,238,06902,-73.51438002,41.040789
,GREENWICH AVE,320,06902,-73.54773993,41.0406101
,REMINGTON ST,25,06902,-73.53774708,41.04059941
,SELLECK ST,67,06902,-73.54983868,41.0405786
,SELLECK ST,114,06902,-73.55196454,41.04043297
,SELLECK ST,11,06902,-73.54741236,41.04040372
,SELLECK ST,7,06902,-73.54721075,41.04048926
,CARTER DR,90,06902,-73.5157243,41.04068256
,SELLECK ST,1,06902,-73.546973,41.04038937
,GREENWICH AVE,327,06902,-73.54829592,41.0404686
,REMINGTON ST,29,06902,-73.53760229,41.04054225
,KENILWORTH DR W,73,06902,-73.51236123,41.04068184
,DURANT ST,19,06902,-73.55514767,41.04040879
,KENILWORTH DR E,83,06902,-73.51090899,41.04067274
,FAIRFIELD AVE,375,06902,-73.55231581,41.03818812
,ELMCROFT RD,41,06902,-73.53720769,41.04045384
,GREENWICH AVE,324,06902,-73.54779361,41.04045484
,SOUNDVIEW DR,80,06902,-73.51317239,41.04061323
,BONNER ST,12,06902,-73.55352947,41.04039623
,BONNER ST,15,06902,-73.55401723,41.04036812
,FAIRFIELD AVE,330,06902,-73.55063235,41.04015671
,BETTS AVE,24,06902,-73.55574433,41.04035506
,KENILWORTH DR E,70,06902,-73.51026145,41.0406253
,BELDEN ST,34,06902,-73.53787225,41.04030964
,WILLOWBROOK AVE,244,06902,-73.51440487,41.0405696
,GREENWICH AVE,328,06902,-73.54783225,41.04033501
,HOMESTEAD AVE,43,06902,-73.54985608,41.03957702
,DURANT ST,23,06902,-73.55516727,41.04025847
,SELLECK ST,66,06902,-73.54981945,41.04026982
,ELMCROFT RD,45,06902,-73.5372547,41.04030347
,WILLOWBROOK AVE,243,06902,-73.51506619,41.04045297
,SOUNDVIEW DR,85,06902,-73.51387691,41.04050267
,KENILWORTH DR W,77,06902,-73.51215458,41.04047578
,BONNER ST,21,06902,-73.5541575,41.04019573
,MANOR ST,56,06902,-73.53895299,41.04035015
,SELLECK ST,60,06902,-73.54951504,41.04027497
,BETTS AVE,26,06902,-73.55578696,41.04020769
,BELDEN ST,36,06902,-73.53775469,41.0402041
,SOUTHFIELD AVE,1,06902,-73.5486318,41.03986075
,WEST AVE,397,06902,-73.55985882,41.03961074
,MANOR ST,52,06902,-73.53908575,41.04020008
,CARTER DR,96,06902,-73.51579324,41.0404102
,DURANT ST,27,06902,-73.55520232,41.04012357
,BELDEN ST,38,06902,-73.53757318,41.04014023
,SOUNDVIEW DR,94,06902,-73.5131423,41.04038595
,BONNER ST,20,06902,-73.55362084,41.04013873
,KENILWORTH DR W,83,06902,-73.51189409,41.04034161
,BETTS AVE,30,06902,-73.55573405,41.04005738
,WILLOWBROOK AVE,252,06902,-73.51442995,41.04035004
,ELMCROFT RD,49,06902,-73.53724908,41.04015688
,KENILWORTH DR W,89,06902,-73.51158593,41.040264
,DURANT ST,31,06902,-73.55523758,41.03998831
,WILLOWBROOK AVE,251,06902,-73.51511469,41.04018878
,SOUNDVIEW DR,95,06902,-73.51391955,41.04021323
,SOUNDVIEW DR,98,06902,-73.51293587,41.04022847
,KENILWORTH DR W,95,06902,-73.51131073,41.04022504
,BONNER ST,24,06902,-73.55365095,41.04000763
,BONNER ST,25,06902,-73.55417725,41.03994872
,CARTER DR,102,06902,-73.51593764,41.0401762
,BETTS AVE,34,06902,-73.55578895,41.03995282
,ORCHARD ST,79,06902,-73.54974307,41.0400065
,ELMCROFT RD,53,06902,-73.53724708,41.04000004
,CARTER DR,106,06902,-73.51551455,41.03989282
,DURANT ST,30,06902,-73.55477608,41.03991174
,DURANT ST,33,06902,-73.55527241,41.03985461
,SHIPPAN AVE,880,06902,-73.52647901,41.04008921
,WILLOWBROOK AVE,258,06902,-73.51440651,41.04011313
,PACIFIC ST,824,06902,-73.54097107,41.03992182
,BONNER ST,28,06902,-73.55366761,41.03987783
,BONNER ST,31,06902,-73.55417541,41.03983566
,MANOR ST,51,06902,-73.53885246,41.03990115
,ORCHARD ST,83,06902,-73.54955206,41.03986952
,DYKE LN,2,06902,-73.54124266,41.03989798
,SOUNDVIEW DR,102,06902,-73.51254551,41.04003167
,DURANT ST,34,06902,-73.55481048,41.03977975
,SOUNDVIEW DR,97,06902,-73.51331935,41.0398902
,MANOR ST,45,06902,-73.53909775,41.03986259
,HARBOR ST,62,06902,-73.53812202,41.0397923
,DURANT ST,39,06902,-73.55530746,41.03972022
,SHIPPAN AVE,892,06902,-73.52633975,41.03991422
,BONNER ST,34,06902,-73.553702,41.03974868
,BONNER ST,35,06902,-73.55419718,41.03972919
,CARTER DR,109,06902,-73.51630583,41.03982913
,HARBOR ST,58,06902,-73.53826043,41.0397124
,WILLOWBROOK AVE,265,06902,-73.51515005,41.0398593
,ORCHARD ST,87,06902,-73.54961276,41.03977184
,LINDSTROM RD,27,06902,-73.52854155,41.03936296
,FAIRFIELD AVE,366,06902,-73.55093542,41.03909858
,CARTER DR,119,06902,-73.51595426,41.03981165
,DURANT ST,38,06902,-73.55484511,41.03964793
,HARBOR ST,54,06902,-73.53840984,41.03966037
,DURANT ST,41,06902,-73.55534229,41.039586
,HARBOR ST,52,06902,-73.53858363,41.03960699
,BONNER ST,36,06902,-73.55374825,41.03959418
,BONNER ST,39,06902,-73.55431809,41.03958357
,WILLOWBROOK AVE,266,06902,-73.51445326,41.03977351
,SOUNDVIEW DR,99,06902,-73.51320278,41.03969668
,DYKE LN,16,06902,-73.54104566,41.03960721
,SOUNDVIEW DR,106,06902,-73.51248995,41.03975144
,DURANT ST,44,06902,-73.5548738,41.03951498
,HARBOR ST,28,06902,-73.53956073,41.03932971
,DURANT ST,45,06902,-73.55537704,41.03946435
,HARBOR ST,40,06902,-73.53893723,41.03950338
,SHIPPAN AVE,916,06902,-73.52658966,41.03970441
,BONNER ST,43,06902,-73.55435315,41.03945038
,BONNER ST,40,06902,-73.55371921,41.03944415
,MANOR ST,21,06902,-73.54001775,41.03951329
,HARBOR ST,38,06902,-73.53910307,41.03944665
,MANOR ST,19,06902,-73.54018226,41.03945966
,HARBOR ST,59,06902,-73.53802524,41.03948117
,DURANT ST,46,06902,-73.55490928,41.03937904
,HARBOR ST,34,06902,-73.53934045,41.03944816
,DURANT ST,49,06902,-73.55541165,41.03933151
,MANOR ST,15,06902,-73.54034834,41.03940379
,HARBOR ST,57,06902,-73.53818704,41.03944048
,WALLACKS DR,113,06902,-73.50926029,41.03869985
,BONNER ST,44,06902,-73.55373499,41.03930904
,BONNER ST,45,06902,-73.5543168,41.03928329
,BETTS AVE,54,06902,-73.55606875,41.0392696
,HARBOR ST,53,06902,-73.53830795,41.03940226
,HARBOR ST,51,06902,-73.53838623,41.0393665
,DURANT ST,50,06902,-73.55486944,41.03924415
,DYKE LN,22,06902,-73.54083483,41.03928527
,HARBOR ST,47,06902,-73.53850767,41.03927554
,SHIPPAN AVE,935,06902,-73.52743198,41.03942871
,DURANT ST,53,06902,-73.5554469,41.03919505
,HARBOR ST,24,06902,-73.53977357,41.03919805
,HOMESTEAD AVE,44,06902,-73.55010381,41.0391406
,HARBOR ST,43,06902,-73.53864118,41.0392883
,BONNER ST,50,06902,-73.55385331,41.03917296
,BONNER ST,51,06902,-73.55437158,41.03914441
,ELMCROFT RD,83,06902,-73.53782563,41.03921567
,BETTS AVE,58,06902,-73.55610465,41.03913143
,SHIPPAN AVE,940,06902,-73.52670825,41.03928409
,DURANT ST,54,06902,-73.55490233,41.03911818
,HARBOR ST,39,06902,-73.53886215,41.03919188
,DYKE LN,26,06902,-73.54076431,41.03919753
,ORCHARD ST,107,06902,-73.54953949,41.03908812
,HARBOR ST,16,06902,-73.54010669,41.03912963
,HOMESTEAD AVE,28,06902,-73.54912395,41.03906718
,ELMCROFT RD,87,06902,-73.53796444,41.03912661
,DURANT ST,59,06902,-73.55548195,41.03906083
,HOMESTEAD AVE,24,06902,-73.54894942,41.03906103
,HOMESTEAD AVE,20,06902,-73.54879054,41.03905579
,WEST AVE,427,06902,-73.55886274,41.03784959
,HARBOR ST,35,06902,-73.53897508,41.03918979
,HOMESTEAD AVE,16,06902,-73.54862712,41.03905059
,HOMESTEAD AVE,14,06902,-73.54845056,41.03904462
,SOUTHFIELD AVE,29,06902,-73.54804281,41.03913756
,HARBOR ST,10,06902,-73.54028948,41.03904325
,BONNER ST,53,06902,-73.55439767,41.03903969
,ELMCROFT RD,95,06902,-73.53822233,41.03895409
,BETTS AVE,64,06902,-73.55613928,41.03899961
,HARBOR ST,31,06902,-73.53918164,41.03911825
,BONNER ST,54,06902,-73.55389572,41.03905093
,DYKE LN,30,06902,-73.54060963,41.03909063
,BONNER ST,60,06902,-73.55380811,41.03862195
,WALLACKS DR,123,06902,-73.50886561,41.03891866
,SHIPPAN AVE,957,06902,-73.52750071,41.03914456
,DURANT ST,58,06902,-73.55503739,41.03897365
,HARBOR ST,27,06902,-73.53943745,41.03902447
,DURANT ST,63,06902,-73.55551721,41.03892472
,BONNER ST,55,06902,-73.55441885,41.03890696
,SOUTHFIELD AVE,35,06902,-73.54801719,41.03898762
,SHIPPAN AVE,954,06902,-73.52681536,41.03913117
,BETTS AVE,66,06902,-73.55617388,41.03886608
,SOUTHFIELD AVE,46,06902,-73.54599966,41.03880923
,DYKE LN,36,06902,-73.54052071,41.03896928
,DURANT ST,62,06902,-73.55507006,41.03884819
,SHIPPAN AVE,965,06902,-73.52750103,41.03902368
,ELMCROFT RD,86,06902,-73.53755693,41.03887415
,RUGBY ST,6,06902,-73.53951739,41.03886867
,RUGBY ST,10,06902,-73.53935336,41.03867367
,TAFF AVE,63,06902,-73.55042747,41.03878067
,TAFF AVE,55,06902,-73.55021395,41.03868242
,TAFF AVE,51,06902,-73.55007729,41.03876837
,SOUTHFIELD AVE,37,06902,-73.54802146,41.03886908
,TAFF AVE,45,06902,-73.54979119,41.03866566
,TAFF AVE,41,06902,-73.54963117,41.03865992
,BONNER ST,57,06902,-73.5544537,41.03877446
,TAFF AVE,37,06902,-73.54946367,41.03865372
,HARBOR ST,15,06902,-73.539906,41.0388617
,AMELIA PL,2,06902,-73.556269,41.03860246
,ORCHARD ST,112,06902,-73.54901662,41.03871971
,SHIPPAN AVE,964,06902,-73.52672558,41.0389514
,LINDSTROM RD,62,06902,-73.52921877,41.03857032
,AMELIA PL,6,06902,-73.55609421,41.03857488
,TAFF AVE,15,06902,-73.54846299,41.03863218
,DURANT ST,66,06902,-73.55510575,41.03871139
,AMELIA PL,10,06902,-73.55591489,41.03854715
,SHIPPAN AVE,980,06902,-73.52693414,41.03887785
,DURANT ST,69,06902,-73.55558797,41.03865353
,DYKE LN,42,06902,-73.54037963,41.03868875
,RUGBY ST,5,06902,-73.53987809,41.03877063
,BONNER ST,59,06902,-73.55448876,41.03864075
,SOUTHFIELD AVE,41,06902,-73.54797887,41.03870465
,LINDSTROM RD,16,06902,-73.52818536,41.03865856
,RIPPOWAM RD,14,06902,-73.52654092,41.03871302
,WALLACKS DR,130,06902,-73.50788362,41.03875385
,RIPPOWAM RD,20,06902,-73.52636865,41.03868709
,SHIPPAN AVE,985,06902,-73.52761107,41.03874818
,DURANT ST,72,06902,-73.55508772,41.03857103
,SOUTHFIELD AVE,62,06902,-73.54604321,41.03814202
,SHIPPAN AVE,982,06902,-73.52697353,41.0387419
,RIPPOWAM RD,22,06902,-73.52619571,41.03866133
,DYKE LN,50,06902,-73.54023467,41.03856305
,RIPPOWAM RD,24,06902,-73.52603024,41.03864708
,DURANT ST,75,06902,-73.55563222,41.03849403
,RUGBY ST,7,06902,-73.53978697,41.03872556
,WEST AVE,470,06902,-73.55748687,41.03797495
,AMELIA PL,34,06902,-73.55490716,41.03837898
,SOUTHFIELD AVE,68,06902,-73.54711159,41.03806935
,SOUTHFIELD AVE,45,06902,-73.54794682,41.03851195
,RIPPOWAM RD,32,06902,-73.52585388,41.03862015
,AMELIA PL,40,06902,-73.55468599,41.03836243
,RIPPOWAM RD,34,06902,-73.52571226,41.03859864
,BONNER ST,67,06902,-73.55452953,41.03835584
,RIPPOWAM RD,36,06902,-73.52553731,41.03855218
,SHIPPAN AVE,995,06902,-73.5276081,41.03862294
,RIPPOWAM RD,40,06902,-73.52539229,41.03853104
,RIPPOWAM RD,44,06902,-73.52520687,41.03850365
,DURANT ST,74,06902,-73.55512716,41.03840693
,RUGBY ST,9,06902,-73.53975568,41.03861705
,RIPPOWAM RD,48,06902,-73.52507104,41.03847825
,RIPPOWAM RD,52,06902,-73.5249451,41.03845551
,TAFF AVE,60,06902,-73.55033359,41.03831096
,AMELIA PL,17,06902,-73.55638443,41.03747756
,RIPPOWAM RD,54,06902,-73.52476786,41.03842534
,TAFF AVE,54,06902,-73.55018218,41.03830533
,TAFF AVE,50,06902,-73.55003825,41.03829999
,TAFF AVE,48,06902,-73.54988503,41.03829455
,TAFF AVE,44,06902,-73.5497241,41.03828847
,RIPPOWAM RD,58,06902,-73.52464378,41.03839359
,SHIPPAN AVE,1003,06902,-73.52763529,41.03848964
,ORCHARD ST,127,06902,-73.54955479,41.03828228
,RIPPOWAM RD,3,06902,-73.52707869,41.03847174
,TAFF AVE,28,06902,-73.54898464,41.03827549
,DYKE LN,52,06902,-73.5400427,41.03827749
,RUGBY ST,13,06902,-73.53968708,41.03853166
,RIPPOWAM RD,60,06902,-73.52451442,41.03837548
,HARBOR DR,105,06902,-73.53060042,41.03731375
,TAFF AVE,26,06902,-73.54882886,41.03826043
,MARINERS LN,31,06902,-73.52891004,41.0382402
,TAFF AVE,20,06902,-73.54866951,41.03825451
,TAFF AVE,16,06902,-73.54850533,41.0381118
,RIPPOWAM RD,64,06902,-73.52436238,41.03836084
,MARINERS LN,27,06902,-73.52872677,41.03822241
,TAFF AVE,12,06902,-73.54832135,41.03824031
,SOUTHFIELD AVE,49,06902,-73.54798916,41.03832875
,MARINERS LN,23,06902,-73.52854305,41.03820531
,RIPPOWAM RD,68,06902,-73.5242013,41.03836412
,MARINERS LN,19,06902,-73.52836522,41.03818714
,RIPPOWAM RD,70,06902,-73.52406093,41.03834133
,RIPPOWAM RD,19,06902,-73.52642007,41.03835183
,MARINERS LN,15,06902,-73.52818172,41.03816952
,RIPPOWAM RD,72,06902,-73.52395539,41.03832523
,HARBOR DR,72,06902,-73.52935172,41.03838117
,RIPPOWAM RD,78,06902,-73.52385495,41.03830267
,SHIPPAN AVE,1015,06902,-73.52766183,41.03835909
,RUGBY ST,19,06902,-73.5395807,41.03838195
,RIPPOWAM RD,80,06902,-73.52366672,41.03840418
,RIPPOWAM RD,82,06902,-73.52358234,41.03825367
,MOHEGAN AVE,4,06902,-73.52599209,41.03830655
,SOUTHFIELD AVE,51,06902,-73.54796611,41.03818447
,AMELIA PL,9,06902,-73.55521536,41.03765735
,PONUS AVE,1,06902,-73.52556371,41.0382583
,MARINERS LN,39,06902,-73.52918545,41.03823961
,RUGBY ST,21,06902,-73.53947449,41.03826319
,DYKE LN,62,06902,-73.5399595,41.03814335
,SHIPPAN AVE,1027,06902,-73.52768922,41.0382239
,SHIPPAN AVE,1022,06902,-73.52709494,41.03825405
,MOHEGAN AVE,5,06902,-73.52646409,41.03822383
,FAIRFIELD AVE,390,06902,-73.55080822,41.03796936
,SUNNYSIDE AVE,55,06902,-73.55019598,41.03796987
,MOHEGAN AVE,6,06902,-73.52602199,41.03817193
,RIPPOWAM RD,47,06902,-73.52513732,41.03814951
,SUNNYSIDE AVE,39,06902,-73.54947994,41.03794161
,SOUTHFIELD AVE,67,06902,-73.54793374,41.03798314
,RIPPOWAM RD,51,06902,-73.52496323,41.03812256
,SUNNYSIDE AVE,29,06902,-73.54904884,41.0379261
,PONUS AVE,5,06902,-73.525617,41.03814844
,DYKE LN,66,06902,-73.53978849,41.03801894
,RUGBY ST,31,06902,-73.53936504,41.0380362
,HARBOR DR,123,06902,-73.531389,41.03666508
,SHIPPAN AVE,1028,06902,-73.52710128,41.03812771
,RIPPOWAM RD,55,06902,-73.52474728,41.03810178
,MOHEGAN AVE,9,06902,-73.52650683,41.03813346
,SHIPPAN AVE,1035,06902,-73.52768653,41.03806538
,SUNNYSIDE AVE,71,06902,-73.54828291,41.03789338
,RIPPOWAM RD,59,06902,-73.52461581,41.03808967
,MOHEGAN AVE,15,06902,-73.52675217,41.03804337
,RIPPOWAM RD,71,06902,-73.52422409,41.03802604
,PONUS AVE,7,06902,-73.52563412,41.03806963
,DYKE LN,70,06902,-73.539766,41.0379
,MOHEGAN AVE,12,06902,-73.52607634,41.03802158
